Control Number,T1,T2,T3,T4,T5,T6,T7,T1_init,T2_init,T3_init,T4_init,T5_init,T6_init,T7_init,J1,J2,J3,J4,J5,J6,J7,Cube x,Cube y,Cube w,V1,V2,V3,V4,V5,V6,V7,Cube x V,Cube y V,Cube w V,
2355,2.13474,-39.8678,2.85758,33.8275,1.022,1.31527,-0.0357467,0.357251,-42.443,2.55237,27.3699,0.853346,1.27802,0.00220305,-0.090799,0.958215,0.238897,-0.552832,-0.136765,0.014518,0.108581,0.8,0.02,0,0.0218212,0.0886912,-0.00563769,0.145063,-0.00825356,-0.049241,-0.00331097,8.88178e-19,-7.70372e-34,-1.83004e-17,
2356,2.13457,-39.8732,2.85826,33.8301,1.02406,1.31574,-0.0365364,0.357251,-42.443,2.55237,27.3699,0.853346,1.27802,0.00220305,-0.090712,0.95857,0.238874,-0.552252,-0.136798,0.0143208,0.108567,0.8,0.02,0,0.0217609,0.0889111,-0.00565391,0.144998,-0.00813837,-0.0492913,-0.00338844,8.88178e-19,4.44089e-19,7.17987e-31,
2357,2.13441,-39.8785,2.85892,33.8327,1.02608,1.31621,-0.0373428,0.357251,-42.443,2.55237,27.3699,0.853346,1.27802,0.00220305,-0.0906252,0.958927,0.238852,-0.551672,-0.13683,0.0141234,0.108553,0.8,0.02,0,0.0217064,0.0891081,-0.00566604,0.144942,-0.00801256,-0.0493433,-0.00346681,4.44089e-19,-7.70372e-34,5.49011e-17,
2358,2.13425,-39.8838,2.85953,33.8353,1.02806,1.31667,-0.0381739,0.357251,-42.443,2.55237,27.3699,0.853346,1.27802,0.00220305,-0.0905386,0.959284,0.238829,-0.551092,-0.136861,0.0139259,0.108539,0.8,0.02,0,0.0216573,0.0892848,-0.00567472,0.144894,-0.00787979,-0.0493914,-0.00354681,-2.6963e-33,-7.70372e-34,-1.83004e-17,
2359,2.13411,-39.889,2.86003,33.8378,1.02993,1.3171,-0.0390481,0.357251,-42.443,2.55237,27.3699,0.853346,1.27802,0.00220305,-0.0904521,0.959642,0.238806,-0.550513,-0.136892,0.0137281,0.108525,0.8,0.02,0,0.0216132,0.0894435,-0.00568048,0.144853,-0.00774264,-0.0494338,-0.00362926,-2.6963e-33,-7.70372e-34,3.66008e-17,
2360,2.06394,-39.5977,2.85293,33.7248,1.00313,1.3559,-0.0863616,0.356047,-42.498,2.55438,27.3526,0.854215,1.27919,0.00220407,-0.0903658,0.96,0.238783,-0.549934,-0.136923,0.0135302,0.10851,0.8,0.02,0,0.0215739,0.0895856,-0.00568413,0.14482,-0.00760637,-0.0494706,-0.00371592,-2.6963e-33,-7.70372e-34,9.15019e-17,
2361,2.06377,-39.604,2.85416,33.7277,1.00628,1.35015,-0.0872895,0.356047,-42.498,2.55438,27.3526,0.854215,1.27919,0.00220407,-0.0902802,0.96036,0.238762,-0.549355,-0.136957,0.0133428,0.108477,0.8,0.02,0,0.0213923,0.0900779,-0.00534013,0.144628,-0.00864369,-0.046855,-0.00811264,-2.6963e-33,-4.44089e-19,1.28103e-16,
2362,2.06376,-39.6101,2.85503,33.7306,1.00843,1.34831,-0.0881195,0.356047,-42.498,2.55438,27.3526,0.854215,1.27919,0.00220407,-0.0901949,0.960722,0.23874,-0.548777,-0.136993,0.0131586,0.108443,0.8,0.02,0,0.0213242,0.0904887,-0.00537728,0.144575,-0.00892261,-0.0460602,-0.00851479,8.88178e-19,-4.44089e-19,2.74506e-17,
2363,2.06381,-39.6159,2.85569,33.7335,1.01016,1.34781,-0.0888656,0.356047,-42.498,2.55438,27.3526,0.854215,1.27919,0.00220407,-0.0901099,0.961086,0.238719,-0.548199,-0.137029,0.0129752,0.108409,0.8,0.02,0,0.021255,0.0908254,-0.00541794,0.144507,-0.00901146,-0.0458562,-0.00862276,4.44089e-19,-7.70372e-34,1.00652e-16,
2364,2.0639,-39.6217,2.85624,33.7365,1.0117,1.34778,-0.0895819,0.356047,-42.498,2.55438,27.3526,0.854215,1.27919,0.00220407,-0.0900252,0.96145,0.238697,-0.547621,-0.137065,0.0127917,0.108374,0.8,0.02,0,0.0211867,0.091113,-0.00544912,0.144432,-0.0090206,-0.045853,-0.00870025,-2.6963e-33,-7.70372e-34,1.46403e-16,
2365,2.06399,-39.6274,2.85672,33.7394,1.01315,1.3479,-0.0902915,0.356047,-42.498,2.55438,27.3526,0.854215,1.27919,0.00220407,-0.0899407,0.961816,0.238675,-0.547044,-0.137101,0.0126081,0.108339,0.8,0.02,0,0.0211228,0.0913658,-0.00547336,0.144359,-0.00899249,-0.0459166,-0.00877209,4.44089e-19,-7.70372e-34,2.74506e-17,
2366,2.06408,-39.633,2.85717,33.7423,1.01454,1.34805,-0.0910034,0.356047,-42.498,2.55438,27.3526,0.854215,1.27919,0.00220407,-0.0898564,0.962182,0.238653,-0.546466,-0.137137,0.0124241,0.108304,0.8,0.02,0,0.0210646,0.0915909,-0.00549247,0.144294,-0.00894546,-0.0459995,-0.00884268,4.44089e-19,-7.70372e-34,6.40513e-17,
2367,2.06416,-39.6385,2.85758,33.7452,1.0159,1.34821,-0.0917212,0.356047,-42.498,2.55438,27.3526,0.854215,1.27919,0.00220407,-0.0897724,0.962549,0.238631,-0.54589,-0.137172,0.0122397,0.108268,0.8,0.02,0,0.0210122,0.0917925,-0.00550749,0.144238,-0.00888755,-0.0460845,-0.00891333,8.88178e-19,4.44089e-19,4.57509e-17,
2368,2.06423,-39.6439,2.85796,33.748,1.01723,1.34835,-0.0924468,0.356047,-42.498,2.55438,27.3526,0.854215,1.27919,0.00220407,-0.0896885,0.962917,0.238609,-0.545313,-0.137207,0.0120551,0.108232,0.8,0.02,0,0.0209653,0.0919734,-0.00551905,0.14419,-0.00882245,-0.0461658,-0.00898455,4.44089e-19,4.44089e-19,6.90253e-31,
2369,2.0643,-39.6492,2.85832,33.7508,1.01854,1.34847,-0.0931818,0.356047,-42.498,2.55438,27.3526,0.854215,1.27919,0.00220407,-0.0896048,0.963286,0.238587,-0.544736,-0.137242,0.0118701,0.108196,0.8,0.02,0,0.0209233,0.0921359,-0.00552761,0.14415,-0.00875195,-0.0462416,-0.00905658,4.44089e-19,-7.70372e-34,6.90254e-31,
2370,1.99072,-39.3287,2.84517,33.6193,1.01129,1.39462,-0.0675197,0.354852,-42.5528,2.55636,27.3353,0.855079,1.28034,0.00220506,-0.0895213,0.963655,0.238565,-0.54416,-0.137277,0.0116849,0.108159,0.8,0.02,0,0.0208858,0.0922818,-0.00553352,0.144117,-0.00867705,-0.0463115,-0.00912956,4.44089e-19,4.44089e-19,1.83004e-17,
2371,1.9909,-39.3353,2.84574,33.6223,1.01291,1.38836,-0.0691083,0.354852,-42.5528,2.55636,27.3353,0.855079,1.28034,0.00220506,-0.0894385,0.964026,0.238544,-0.543584,-0.137312,0.0115122,0.108132,0.8,0.02,0,0.0206907,0.0928097,-0.00530033,0.143833,-0.0085853,-0.0431568,-0.00672667,4.44089e-19,8.88178e-19,5.49011e-17,
2372,1.99104,-39.3415,2.84643,33.6255,1.01454,1.38648,-0.0702364,0.354852,-42.5528,2.55636,27.3353,0.855079,1.28034,0.00220506,-0.0893561,0.964399,0.238522,-0.543009,-0.137346,0.0113433,0.108105,0.8,0.02,0,0.0206023,0.0932654,-0.00531843,0.143773,-0.00850523,-0.0422304,-0.00672576,4.44089e-19,8.88178e-19,9.15019e-17,
2373,1.99118,-39.3475,2.84711,33.6287,1.0161,1.38608,-0.071263,0.354852,-42.5528,2.55636,27.3353,0.855079,1.28034,0.00220506,-0.089274,0.964773,0.238501,-0.542434,-0.137379,0.0111754,0.108078,0.8,0.02,0,0.0205248,0.0936346,-0.00534708,0.1437,-0.0084643,-0.0419853,-0.00683371,4.44089e-19,4.44089e-19,-1.83004e-17,
2374,1.99132,-39.3534,2.84776,33.6319,1.0176,1.38618,-0.0722768,0.354852,-42.5528,2.55636,27.3353,0.855079,1.28034,0.00220506,-0.0891922,0.965149,0.238479,-0.54186,-0.137413,0.0110075,0.10805,0.8,0.02,0,0.0204538,0.0939474,-0.00537332,0.143618,-0.00842498,-0.0419658,-0.00693721,4.44089e-19,4.44089e-19,1.83004e-17,
2375,1.99145,-39.3591,2.84838,33.6351,1.01906,1.38645,-0.0733099,0.354852,-42.5528,2.55636,27.3353,0.855079,1.28034,0.00220506,-0.0891106,0.965526,0.238458,-0.541286,-0.137447,0.0108394,0.108022,0.8,0.02,0,0.0203893,0.0942214,-0.00539553,0.143539,-0.00837872,-0.0420204,-0.0070385,4.44089e-19,8.88178e-19,5.49011e-17,
2376,1.99157,-39.3648,2.84897,33.6382,1.02047,1.38675,-0.0743776,0.354852,-42.5528,2.55636,27.3353,0.855079,1.28034,0.00220506,-0.0890293,0.965904,0.238436,-0.540712,-0.13748,0.010671,0.107994,0.8,0.02,0,0.0203313,0.0944652,-0.00541367,0.143467,-0.008325,-0.0420959,-0.00714121,4.44089e-19,4.44089e-19,1.00652e-16,
2377,1.99168,-39.3704,2.84953,33.6413,1.02185,1.38706,-0.0754901,0.354852,-42.5528,2.55636,27.3353,0.855079,1.28034,0.00220506,-0.0889482,0.966283,0.238415,-0.540138,-0.137513,0.0105023,0.107965,0.8,0.02,0,0.0202794,0.0946838,-0.00542804,0.143405,-0.00826481,-0.0421736,-0.00724721,1.33227e-18,8.88178e-19,6.40513e-17,
2378,1.99179,-39.3758,2.85006,33.6444,1.0232,1.38735,-0.0766577,0.354852,-42.5528,2.55636,27.3353,0.855079,1.28034,0.00220506,-0.0888673,0.966662,0.238393,-0.539565,-0.137546,0.0103334,0.107935,0.8,0.02,0,0.020233,0.0948801,-0.00543903,0.143351,-0.00819926,-0.0422472,-0.00735761,1.77636e-18,1.33227e-18,1.00652e-16,
2379,1.99189,-39.3812,2.85054,33.6474,1.02449,1.38764,-0.077891,0.354852,-42.5528,2.55636,27.3353,0.855079,1.28034,0.00220506,-0.0887865,0.967042,0.238371,-0.538992,-0.137578,0.0101641,0.107905,0.8,0.02,0,0.0201916,0.0950566,-0.00544699,0.143307,-0.00812945,-0.0423144,-0.00747349,1.33227e-18,8.88178e-19,1.46403e-16,
2380,1.91017,-39.0303,2.83498,33.4945,1.0345,1.43788,-0.0131488,0.353665,-42.6073,2.55831,27.318,0.85594,1.28149,0.00220603,-0.0887059,0.967423,0.238349,-0.538419,-0.137611,0.00999461,0.107875,0.8,0.02,0,0.0201548,0.0952154,-0.00545238,0.14327,-0.00805728,-0.0423742,-0.00759589,4.44089e-19,8.88178e-19,2.10454e-16,
2381,1.91071,-39.0371,2.83476,33.4979,1.0344,1.43155,-0.0156308,0.353665,-42.6073,2.55831,27.318,0.85594,1.28149,0.00220603,-0.0886262,0.967806,0.238328,-0.537847,-0.137638,0.00983922,0.107869,0.8,0.02,0,0.0199285,0.0957791,-0.00528062,0.142886,-0.0069498,-0.0388468,-0.00155675,4.44089e-19,8.88178e-19,1.09802e-16,
2382,1.91101,-39.0434,2.83515,33.5013,1.03526,1.42988,-0.0174082,0.353665,-42.6073,2.55831,27.318,0.85594,1.28149,0.00220603,-0.0885469,0.968192,0.238307,-0.537276,-0.137665,0.0096879,0.107863,0.8,0.02,0,0.019818,0.096282,-0.00527678,0.14281,-0.00655443,-0.0378308,-0.0013898,8.88178e-19,-7.70372e-34,7.39557e-31,
2383,1.91125,-39.0494,2.83573,33.5048,1.03641,1.42975,-0.0190316,0.353665,-42.6073,2.55831,27.318,0.85594,1.28149,0.00220603,-0.088468,0.968578,0.238286,-0.536705,-0.13769,0.00953768,0.107857,0.8,0.02,0,0.0197321,0.0966886,-0.00529514,0.142727,-0.00641476,-0.0375527,-0.00154655,4.44089e-19,-7.70372e-34,1.83004e-17,
2384,1.91145,-39.0553,2.83634,33.5083,1.03763,1.43012,-0.0206042,0.353665,-42.6073,2.55831,27.318,0.85594,1.28149,0.00220603,-0.0883893,0.968966,0.238264,-0.536134,-0.137716,0.00938763,0.10785,0.8,0.02,0,0.0196584,0.0970325,-0.00531834,0.142635,-0.00635506,-0.0375136,-0.00170884,4.44089e-19,-7.70372e-34,6.40513e-17,
2385,1.91163,-39.0611,2.83694,33.5117,1.03885,1.43065,-0.0221562,0.353665,-42.6073,2.55831,27.318,0.85594,1.28149,0.00220603,-0.0883109,0.969356,0.238243,-0.535564,-0.137741,0.00923742,0.107843,0.8,0.02,0,0.0195934,0.0973335,-0.00534041,0.142546,-0.00631764,-0.0375516,-0.00186615,8.88178e-19,-7.70372e-34,-4.57509e-17,
2386,1.9118,-39.0667,2.83751,33.5151,1.04006,1.43121,-0.0236977,0.353665,-42.6073,2.55831,27.318,0.85594,1.28149,0.00220603,-0.0882328,0.969746,0.238222,-0.534994,-0.137766,0.00908698,0.107835,0.8,0.02,0,0.0195357,0.0976017,-0.0053595,0.142466,-0.0062835,-0.0376112,-0.00202102,4.44089e-19,4.44089e-19,7.51883e-31,
2387,1.91195,-39.0722,2.83805,33.5184,1.04124,1.43176,-0.0252316,0.353665,-42.6073,2.55831,27.318,0.85594,1.28149,0.00220603,-0.0881549,0.970138,0.2382,-0.534425,-0.137791,0.00893629,0.107826,0.8,0.02,0,0.0194843,0.0978424,-0.00537523,0.142395,-0.00624664,-0.0376729,-0.00217472,4.44089e-19,8.88178e-19,5.49011e-17,
2388,1.91209,-39.0776,2.83855,33.5216,1.04239,1.43228,-0.0267584,0.353665,-42.6073,2.55831,27.318,0.85594,1.28149,0.00220603,-0.0880771,0.97053,0.238179,-0.533855,-0.137816,0.00878537,0.107817,0.8,0.02,0,0.0194386,0.098059,-0.00538772,0.142335,-0.0062054,-0.0377304,-0.00232765,4.44089e-19,4.44089e-19,1.00652e-16,
2389,1.91222,-39.0828,2.83902,33.5248,1.04352,1.43278,-0.0282776,0.353665,-42.6073,2.55831,27.318,0.85594,1.28149,0.00220603,-0.0879995,0.970923,0.238157,-0.533286,-0.13784,0.00863424,0.107807,0.8,0.02,0,0.0193979,0.098254,-0.00539724,0.142284,-0.0061596,-0.0377817,-0.0024799,8.88178e-19,8.88178e-19,1.37253e-16,
2390,1.82016,-38.7006,2.82094,33.3477,1.05567,1.47781,0.0258617,0.352486,-42.6614,2.56023,27.3007,0.856797,1.28262,0.00220697,-0.0879221,0.971317,0.238135,-0.532717,-0.137865,0.00848293,0.107796,0.8,0.02,0,0.0193616,0.0984299,-0.00540407,0.142241,-0.00610946,-0.0378264,-0.00263145,-2.6963e-33,4.44089e-19,4.57509e-17,
2391,1.82076,-38.7073,2.82065,33.3514,1.05533,1.47215,0.0232137,0.352486,-42.6614,2.56023,27.3007,0.856797,1.28262,0.00220697,-0.0878456,0.971713,0.238114,-0.53215,-0.137884,0.00834506,0.107806,0.8,0.02,0,0.0191094,0.0990111,-0.00523068,0.14178,-0.00484864,-0.0344684,0.00241551,8.88178e-19,-7.70372e-34,2.74506e-17,
2392,1.82109,-38.7136,2.82107,33.355,1.05611,1.47087,0.0212068,0.352486,-42.6614,2.56023,27.3007,0.856797,1.28262,0.00220697,-0.0877697,0.972111,0.238094,-0.531584,-0.137902,0.00821097,0.107816,0.8,0.02,0,0.0189846,0.0995498,-0.00522503,0.14167,-0.00440381,-0.0335225,0.00250041,1.33227e-18,8.88178e-19,-9.15019e-18,
2393,1.82133,-38.7196,2.82171,33.3587,1.05724,1.47101,0.0193425,0.352486,-42.6614,2.56023,27.3007,0.856797,1.28262,0.00220697,-0.0876941,0.972511,0.238073,-0.531017,-0.137919,0.00807789,0.107825,0.8,0.02,0,0.0188895,0.0999942,-0.00524519,0.141566,-0.00425005,-0.0332707,0.00231703,8.88178e-19,1.33227e-18,3.66008e-17,
2394,1.82153,-38.7254,2.8224,33.3623,1.05847,1.4716,0.0175244,0.352486,-42.6614,2.56023,27.3007,0.856797,1.28262,0.00220697,-0.0876189,0.972912,0.238052,-0.530451,-0.137936,0.00794493,0.107834,0.8,0.02,0,0.0188088,0.100374,-0.00527119,0.141457,-0.00419003,-0.0332395,0.00213065,8.88178e-19,4.44089e-19,6.40513e-17,
2395,1.8217,-38.731,2.82308,33.3659,1.05971,1.47232,0.015724,0.352486,-42.6614,2.56023,27.3007,0.856797,1.28262,0.00220697,-0.087544,0.973315,0.23803,-0.529886,-0.137952,0.00781182,0.107841,0.8,0.02,0,0.0187381,0.100709,-0.00529624,0.141354,-0.00415742,-0.0332777,0.00194892,8.88178e-19,8.88178e-19,3.66008e-17,
2396,1.82186,-38.7365,2.82373,33.3694,1.06092,1.47306,0.0139318,0.352486,-42.6614,2.56023,27.3007,0.856797,1.28262,0.00220697,-0.0874693,0.973719,0.238009,-0.529321,-0.137969,0.00767848,0.107849,0.8,0.02,0,0.0186755,0.101008,-0.00531816,0.14126,-0.00412981,-0.0333341,0.00176928,8.88178e-19,4.44089e-19,7.32015e-17,
2397,1.82201,-38.7419,2.82434,33.3728,1.06212,1.47378,0.0121457,0.352486,-42.6614,2.56023,27.3007,0.856797,1.28262,0.00220697,-0.0873948,0.974124,0.237988,-0.528756,-0.137985,0.00754492,0.107855,0.8,0.02,0,0.0186198,0.101277,-0.0053365,0.141178,-0.00409982,-0.0333908,0.00159058,1.77636e-18,-7.70372e-34,-4.57509e-17,
2398,1.82214,-38.7472,2.82494,33.3762,1.0633,1.47447,0.0103682,0.352486,-42.6614,2.56023,27.3007,0.856797,1.28262,0.00220697,-0.0873205,0.97453,0.237966,-0.528192,-0.138002,0.00741115,0.107861,0.8,0.02,0,0.0185703,0.10152,-0.00535134,0.141108,-0.00406518,-0.0334423,0.00141246,8.88178e-19,-7.70372e-34,4.57509e-17,
2399,1.82223,-38.7523,2.82559,33.3795,1.06455,1.47514,0.00861348,0.352486,-42.6614,2.56023,27.3007,0.856797,1.28262,0.00220697,-0.0872464,0.974937,0.237945,-0.527628,-0.138018,0.0072772,0.107865,0.8,0.02,0,0.0185261,0.101739,-0.00536286,0.141047,-0.00402476,-0.0334866,0.00123515,4.44089e-19,-7.70372e-34,1.00652e-16,
2400,1.72172,-38.3379,2.80168,33.1748,1.06812,1.51208,0.0360497,0.351315,-42.7153,2.56212,27.2834,0.857651,1.28375,0.00220789,-0.0871724,0.975345,0.237923,-0.527064,-0.138034,0.00714311,0.10787,0.8,0.02,0,0.0184864,0.101937,-0.00537095,0.140996,-0.003975,-0.0335229,0.00105997,4.44089e-19,-7.70372e-34,9.15019e-18,
2401,1.72208,-38.3443,2.80226,33.1788,1.06921,1.50782,0.0335359,0.351315,-42.7153,2.56212,27.2834,0.857651,1.28375,0.00220789,-0.0870996,0.975755,0.237903,-0.526502,-0.138046,0.00702107,0.107884,0.8,0.02,0,0.0182224,0.102522,-0.00518329,0.14045,-0.00314112,-0.0305113,0.00361593,-2.6963e-33,-7.70372e-34,7.32015e-17,
2402,1.72225,-38.3503,2.80331,33.1827,1.07098,1.50743,0.0314988,0.351315,-42.7153,2.56212,27.2834,0.857651,1.28375,0.00220789,-0.0870272,0.976168,0.237882,-0.525941,-0.138057,0.00690244,0.107898,0.8,0.02,0,0.0180898,0.103096,-0.00519255,0.140296,-0.00280155,-0.0296565,0.00354379,4.44089e-19,4.44089e-19,-2.74506e-17,
2403,1.72235,-38.3561,2.80448,33.1866,1.07293,1.50827,0.0295806,0.351315,-42.7153,2.56212,27.2834,0.857651,1.28375,0.00220789,-0.0869553,0.976582,0.237861,-0.52538,-0.138068,0.0067848,0.107912,0.8,0.02,0,0.0179843,0.103584,-0.0052213,0.140164,-0.00264972,-0.0294106,0.00334709,4.44089e-19,-4.44089e-19,-1.28103e-16,
2404,1.72242,-38.3616,2.80566,33.1904,1.07492,1.50949,0.0277024,0.351315,-42.7153,2.56212,27.2834,0.857651,1.28375,0.00220789,-0.0868837,0.976998,0.23784,-0.52482,-0.138078,0.00666738,0.107924,0.8,0.02,0,0.0178924,0.104008,-0.0052517,0.140034,-0.00255405,-0.0293547,0.0031549,-2.6963e-33,-7.70372e-34,-2.74506e-17,
2405,1.72247,-38.367,2.8068,33.1941,1.0769,1.5108,0.0258399,0.351315,-42.7153,2.56212,27.2834,0.857651,1.28375,0.00220789,-0.0868124,0.977415,0.237819,-0.52426,-0.138088,0.00654995,0.107936,0.8,0.02,0,0.0178108,0.104385,-0.00527912,0.139913,-0.00247135,-0.029357,0.00296727,-4.44089e-19,-7.70372e-34,7.33394e-31,
2406,1.7225,-38.3722,2.80791,33.1977,1.07884,1.51211,0.0239848,0.351315,-42.7153,2.56212,27.2834,0.857651,1.28375,0.00220789,-0.0867415,0.977834,0.237798,-0.523701,-0.138098,0.00643246,0.107947,0.8,0.02,0,0.0177382,0.104724,-0.00530233,0.139805,-0.00238778,-0.0293729,0.00278152,-4.44089e-19,-7.70372e-34,-1.83004e-17,
2407,1.72251,-38.3772,2.80898,33.2012,1.08075,1.51339,0.0221346,0.351315,-42.7153,2.56212,27.2834,0.857651,1.28375,0.00220789,-0.0866708,0.978254,0.237776,-0.523142,-0.138107,0.00631491,0.107958,0.8,0.02,0,0.0176733,0.10503,-0.00532127,0.139709,-0.00229924,-0.0293873,0.0025966,-2.6963e-33,-7.70372e-34,-7.32015e-17,
2408,1.72251,-38.3821,2.81,33.2046,1.08262,1.51462,0.0202884,0.351315,-42.7153,2.56212,27.2834,0.857651,1.28375,0.00220789,-0.0866003,0.978676,0.237755,-0.522584,-0.138116,0.00619733,0.107967,0.8,0.02,0,0.0176154,0.105306,-0.0053362,0.139625,-0.00220485,-0.0293956,0.00241214,-2.6963e-33,-7.70372e-34,-1.83004e-17,
2409,1.72249,-38.3868,2.81098,33.208,1.08446,1.51581,0.0184462,0.351315,-42.7153,2.56212,27.2834,0.857651,1.28375,0.00220789,-0.0865301,0.979098,0.237734,-0.522025,-0.138124,0.00607974,0.107976,0.8,0.02,0,0.0175636,0.105556,-0.00534751,0.139553,-0.00210479,-0.0293965,0.00222803,-2.6963e-33,-7.70372e-34,-1.09802e-16,
2410,1.61469,-37.9383,2.77999,32.9745,1.07082,1.54027,0.000381652,0.350152,-42.7689,2.56398,27.2662,0.8585,1.28487,0.00220878,-0.08646,0.979521,0.237712,-0.521468,-0.138132,0.00596218,0.107984,0.8,0.02,0,0.0175173,0.105783,-0.00535556,0.139491,-0.00199951,-0.0293902,0.00204428,4.44089e-19,4.44089e-19,-1.28103e-16,
2411,1.61483,-37.9442,2.78138,32.9787,1.07326,1.53732,-0.00170197,0.350152,-42.7689,2.56398,27.2662,0.8585,1.28487,0.00220878,-0.086391,0.979946,0.237692,-0.520912,-0.13814,0.0058543,0.107986,0.8,0.02,0,0.0172517,0.106369,-0.0051285,0.138878,-0.00205184,-0.0269702,0.000358702,4.44089e-19,4.44089e-19,-1.09802e-16,
2412,1.61493,-37.9499,2.78282,32.9827,1.07558,1.53754,-0.00359324,0.350152,-42.7689,2.56398,27.2662,0.8585,1.28487,0.00220878,-0.0863225,0.980374,0.237671,-0.520357,-0.138148,0.0057491,0.107986,0.8,0.02,0,0.0171202,0.106973,-0.00516501,0.138673,-0.00200886,-0.0262993,3.75894e-05,-2.6963e-33,8.88178e-19,-3.66008e-17,
2413,1.61501,-37.9553,2.7842,32.9866,1.0778,1.53873,-0.00541326,0.350152,-42.7689,2.56398,27.2662,0.8585,1.28487,0.00220878,-0.0862545,0.980804,0.23765,-0.519803,-0.138156,0.00564464,0.107985,0.8,0.02,0,0.0170085,0.107505,-0.0052107,0.138508,-0.00196963,-0.0261146,-0.000162321,-4.44089e-19,4.44089e-19,4.57509e-17,
2414,1.61508,-37.9606,2.78552,32.9904,1.07994,1.5402,-0.00721435,0.350152,-42.7689,2.56398,27.2662,0.8585,1.28487,0.00220878,-0.0861869,0.981236,0.237629,-0.51925,-0.138164,0.00554033,0.107984,0.8,0.02,0,0.0169078,0.107976,-0.00525112,0.138353,-0.00192004,-0.0260781,-0.000345462,-2.6963e-33,8.88178e-19,6.40513e-17,
2415,1.61514,-37.9656,2.78678,32.9941,1.08202,1.54173,-0.00901632,0.350152,-42.7689,2.56398,27.2662,0.8585,1.28487,0.00220878,-0.0861196,0.98167,0.237608,-0.518697,-0.138171,0.00543599,0.107982,0.8,0.02,0,0.0168171,0.108398,-0.0052854,0.138212,-0.0018582,-0.0260846,-0.00052522,-2.6963e-33,4.44089e-19,7.32015e-17,
2416,1.61517,-37.9704,2.78798,32.9976,1.08404,1.54324,-0.0108277,0.350152,-42.7689,2.56398,27.2662,0.8585,1.28487,0.00220878,-0.0860526,0.982105,0.237587,-0.518145,-0.138178,0.0053316,0.107979,0.8,0.02,0,0.0167358,0.108779,-0.00531396,0.138085,-0.00178564,-0.026099,-0.000704724,4.44089e-19,4.44089e-19,-2.74506e-17,
2417,1.61519,-37.9751,2.78913,33.0011,1.08601,1.54471,-0.0126544,0.350152,-42.7689,2.56398,27.2662,0.8585,1.28487,0.00220878,-0.085986,0.982542,0.237565,-0.517593,-0.138185,0.00522716,0.107976,0.8,0.02,0,0.016663,0.109124,-0.00533739,0.137972,-0.00170412,-0.0261095,-0.0008851,-2.6963e-33,8.88178e-19,2.74506e-17,
2418,1.61519,-37.9796,2.7902,33.0045,1.08791,1.54613,-0.0145065,0.350152,-42.7689,2.56398,27.2662,0.8585,1.28487,0.00220878,-0.0859196,0.982979,0.237544,-0.517041,-0.138192,0.00512271,0.107971,0.8,0.02,0,0.016598,0.109436,-0.00535625,0.137873,-0.00161522,-0.0261124,-0.00106701,-2.6963e-33,4.44089e-19,8.23517e-17,
2419,1.61522,-37.9839,2.79111,33.0078,1.08967,1.54755,-0.0164095,0.350152,-42.7689,2.56398,27.2662,0.8585,1.28487,0.00220878,-0.0858534,0.983418,0.237523,-0.51649,-0.138198,0.00501828,0.107966,0.8,0.02,0,0.0165401,0.10972,-0.00537116,0.137787,-0.00152104,-0.0261067,-0.00125145,4.44089e-19,4.44089e-19,1.18952e-16,
2420,1.50242,-37.4983,2.74849,32.7461,1.0644,1.56925,-0.0313108,0.348997,-42.8222,2.56581,27.2489,0.859347,1.28598,0.00220964,-0.0857875,0.983858,0.237501,-0.515939,-0.138203,0.00491392,0.107961,0.8,0.02,0,0.0164887,0.109977,-0.00538308,0.137712,-0.0014274,-0.0260904,-0.00144084,4.44089e-19,4.44089e-19,1.37253e-16,
2421,1.50262,-37.5038,2.75001,32.7505,1.06682,1.56682,-0.033419,0.348997,-42.8222,2.56581,27.2489,0.859347,1.28598,0.00220964,-0.0857226,0.9843,0.23748,-0.515391,-0.138212,0.00481905,0.107949,0.8,0.02,0,0.0162317,0.110584,-0.00518225,0.137004,-0.00205268,-0.0237189,-0.00283101,8.88178e-19,8.88178e-19,-4.57509e-17,
2422,1.50285,-37.5089,2.75128,32.7547,1.06866,1.56745,-0.0353258,0.348997,-42.8222,2.56581,27.2489,0.859347,1.28598,0.00220964,-0.0856582,0.984745,0.237459,-0.514844,-0.138221,0.00472679,0.107937,0.8,0.02,0,0.0161021,0.111238,-0.00524638,0.13676,-0.00227577,-0.0230629,-0.00313537,4.44089e-19,8.88178e-19,2.74506e-17,
2423,1.5031,-37.5139,2.75237,32.7587,1.07021,1.569,-0.0371548,0.348997,-42.8222,2.56581,27.2489,0.859347,1.28598,0.00220964,-0.0855942,0.985193,0.237438,-0.514298,-0.13823,0.0046353,0.107923,0.8,0.02,0,0.0159867,0.111824,-0.00530903,0.136569,-0.00239544,-0.0228738,-0.00333575,8.88178e-19,8.88178e-19,2.74506e-17,
2424,1.50335,-37.5185,2.75334,32.7626,1.0716,1.57081,-0.0389527,0.348997,-42.8222,2.56581,27.2489,0.859347,1.28598,0.00220964,-0.0855307,0.985642,0.237417,-0.513752,-0.13824,0.004544,0.107909,0.8,0.02,0,0.0158806,0.112347,-0.00536173,0.136393,-0.00246357,-0.0228253,-0.00351978,4.44089e-19,4.44089e-19,-9.15019e-18,
